site_code,site_name,latitude,longitude,survey_date,depth,visibility,hour,reporting_name,species_total
BMSC13,Effingham West,48.8650322,-125.3137207,2022-04-26,4.5,2,10:20:00,Decapoda spp.,6
BMSC13,Effingham West,48.8650322,-125.3137207,2022-04-26,4.5,2,10:20:00,Dermasterias imbricata,5
BMSC13,Effingham West,48.8650322,-125.3137207,2022-04-26,4.5,2,10:20:00,Diodora aspera,2
BMSC13,Effingham West,48.8650322,-125.3137207,2022-04-26,4.5,2,10:20:00,Evasterias troschelii,2
BMSC13,Effingham West,48.8650322,-125.3137207,2022-04-26,4.5,2,10:20:00,Glebocarcinus oregonensis,1
BMSC13,Effingham West,48.8650322,-125.3137207,2022-04-26,4.5,2,10:20:00,Haliotis kamtschatkana,3
BMSC13,Effingham West,48.8650322,-125.3137207,2022-04-26,4.5,2,10:20:00,Hermissenda crassicornis,2
BMSC13,Effingham West,48.8650322,-125.3137207,2022-04-26,4.5,2,10:20:00,Mesocentrotus franciscanus,115
BMSC13,Effingham West,48.8650322,-125.3137207,2022-04-26,4.5,2,10:20:00,Orthasterias koehleri,4
BMSC13,Effingham West,48.8650322,-125.3137207,2022-04-26,4.5,2,10:20:00,Patiria miniata,111
BMSC13,Effingham West,48.8650322,-125.3137207,2022-04-26,4.5,2,10:20:00,Pomaulax gibberosus,1259
BMSC13,Effingham West,48.8650322,-125.3137207,2022-04-26,4.5,2,10:20:00,Scyra acutifrons,3
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2021-05-04,6,4,13:00:00,Acmaea mitra,63
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2021-05-04,6,4,13:00:00,Apostichopus californicus,13
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2021-05-04,6,4,13:00:00,Cadlina luteomarginata,1
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2021-05-04,6,4,13:00:00,Ceratostoma foliatum,36
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2021-05-04,6,4,13:00:00,Crassadoma gigantea,1
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2021-05-04,6,4,13:00:00,Decapoda spp.,17
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2021-05-04,6,4,13:00:00,Dermasterias imbricata,9
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2021-05-04,6,4,13:00:00,Diodora aspera,2
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2021-05-04,6,4,13:00:00,Haliotis kamtschatkana,13
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2021-05-04,6,4,13:00:00,Hermissenda crassicornis,3
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2021-05-04,6,4,13:00:00,Lottia scutum,4
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2021-05-04,6,4,13:00:00,Mesocentrotus franciscanus,312
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2021-05-04,6,4,13:00:00,Orthasterias koehleri,8
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2021-05-04,6,4,13:00:00,Patiria miniata,22
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2021-05-04,6,4,13:00:00,Pomaulax gibberosus,208
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2021-05-04,6,4,13:00:00,Strongylocentrotus purpuratus,1
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2022-04-26,7,2,14:10:00,Acmaea mitra,47
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2022-04-26,7,2,14:10:00,Apostichopus californicus,35
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2022-04-26,7,2,14:10:00,Ceratostoma foliatum,68
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2022-04-26,7,2,14:10:00,Crassadoma gigantea,8
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2022-04-26,7,2,14:10:00,Decapoda spp.,10
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2022-04-26,7,2,14:10:00,Dermasterias imbricata,18
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2022-04-26,7,2,14:10:00,Diodora aspera,5
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2022-04-26,7,2,14:10:00,Doris odhneri,1
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2022-04-26,7,2,14:10:00,Evasterias troschelii,2
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2022-04-26,7,2,14:10:00,Haliotis kamtschatkana,25
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2022-04-26,7,2,14:10:00,Henricia leviuscula,3
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2022-04-26,7,2,14:10:00,Mesocentrotus franciscanus,253
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2022-04-26,7,2,14:10:00,Montereina nobilis,1
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2022-04-26,7,2,14:10:00,Orthasterias koehleri,23
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2022-04-26,7,2,14:10:00,Patiria miniata,44
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2022-04-26,7,2,14:10:00,Pomaulax gibberosus,144
BMSC14,Effingham Archipelago,48.87908173,-125.2974014,2022-04-26,7,2,14:10:00,Scyra acutifrons,2
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2021-05-04,7,2,14:30:00,Apostichopus californicus,25
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2021-05-04,7,2,14:30:00,Cadlina luteomarginata,1
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2021-05-04,7,2,14:30:00,Ceratostoma foliatum,4
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2021-05-04,7,2,14:30:00,Crassadoma gigantea,18
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2021-05-04,7,2,14:30:00,Decapoda spp.,3
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2021-05-04,7,2,14:30:00,Dermasterias imbricata,22
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2021-05-04,7,2,14:30:00,Doris montereyensis,4
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2021-05-04,7,2,14:30:00,Evasterias troschelii,6
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2021-05-04,7,2,14:30:00,Henricia leviuscula,1
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2021-05-04,7,2,14:30:00,Mitrocoma cellularia,3
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2021-05-04,7,2,14:30:00,Montereina nobilis,2
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2021-05-04,7,2,14:30:00,Orthasterias koehleri,9
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2021-05-04,7,2,14:30:00,Patiria miniata,23
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2021-05-04,7,2,14:30:00,Polycera tricolor,1
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2021-05-04,7,2,14:30:00,Pomaulax gibberosus,54
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2021-05-04,7,2,14:30:00,Pugettia producta,1
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2021-05-04,7,2,14:30:00,Pycnopodia helianthoides,1
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2021-05-04,7,2,14:30:00,Scyra acutifrons,1
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2022-04-26,7.5,3,12:10:00,Apostichopus californicus,31
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2022-04-26,7.5,3,12:10:00,Ceratostoma foliatum,4
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2022-04-26,7.5,3,12:10:00,Crassadoma gigantea,14
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2022-04-26,7.5,3,12:10:00,Decapoda spp.,2
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2022-04-26,7.5,3,12:10:00,Dermasterias imbricata,17
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2022-04-26,7.5,3,12:10:00,Diodora aspera,2
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2022-04-26,7.5,3,12:10:00,Evasterias troschelii,1
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2022-04-26,7.5,3,12:10:00,Haliotis kamtschatkana,2
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2022-04-26,7.5,3,12:10:00,Orthasterias koehleri,6
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2022-04-26,7.5,3,12:10:00,Patiria miniata,18
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2022-04-26,7.5,3,12:10:00,Pomaulax gibberosus,182
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2022-04-26,7.5,3,12:10:00,Pugettia foliata,2
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2022-04-26,7.5,3,12:10:00,Pugettia producta,1
BMSC15,Raymond Kelp Rock,48.88028336,-125.3128815,2022-04-26,7.5,3,12:10:00,Scyra acutifrons,2
BMSC16,Faber Islets,48.89070129,-125.300499,2021-05-05,6,3,10:35:00,Acmaea mitra,6
BMSC16,Faber Islets,48.89070129,-125.300499,2021-05-05,6,3,10:35:00,Apostichopus californicus,25
BMSC16,Faber Islets,48.89070129,-125.300499,2021-05-05,6,3,10:35:00,Cadlina luteomarginata,2
BMSC16,Faber Islets,48.89070129,-125.300499,2021-05-05,6,3,10:35:00,Cancer productus,1
BMSC16,Faber Islets,48.89070129,-125.300499,2021-05-05,6,3,10:35:00,Ceratostoma foliatum,27
BMSC16,Faber Islets,48.89070129,-125.300499,2021-05-05,6,3,10:35:00,Crassadoma gigantea,4
BMSC16,Faber Islets,48.89070129,-125.300499,2021-05-05,6,3,10:35:00,Decapoda spp.,4
BMSC16,Faber Islets,48.89070129,-125.300499,2021-05-05,6,3,10:35:00,Dermasterias imbricata,8
BMSC16,Faber Islets,48.89070129,-125.300499,2021-05-05,6,3,10:35:00,Dirona albolineata,1
BMSC16,Faber Islets,48.89070129,-125.300499,2021-05-05,6,3,10:35:00,Glebocarcinus oregonensis,1
BMSC16,Faber Islets,48.89070129,-125.300499,2021-05-05,6,3,10:35:00,Haliotis kamtschatkana,29
BMSC16,Faber Islets,48.89070129,-125.300499,2021-05-05,6,3,10:35:00,Hermissenda crassicornis,12
BMSC16,Faber Islets,48.89070129,-125.300499,2021-05-05,6,3,10:35:00,Lottia scutum,3
BMSC16,Faber Islets,48.89070129,-125.300499,2021-05-05,6,3,10:35:00,Mesocentrotus franciscanus,430
BMSC16,Faber Islets,48.89070129,-125.300499,2021-05-05,6,3,10:35:00,Montereina nobilis,1
BMSC16,Faber Islets,48.89070129,-125.300499,2021-05-05,6,3,10:35:00,Orthasterias koehleri,18
BMSC16,Faber Islets,48.89070129,-125.300499,2021-05-05,6,3,10:35:00,Patiria miniata,202
BMSC16,Faber Islets,48.89070129,-125.300499,2021-05-05,6,3,10:35:00,Pomaulax gibberosus,48
BMSC16,Faber Islets,48.89070129,-125.300499,2021-05-05,6,3,10:35:00,Scyra acutifrons,1
BMSC16,Faber Islets,48.89070129,-125.300499,2022-04-27,5.5,2,12:40:00,Acmaea mitra,5
BMSC16,Faber Islets,48.89070129,-125.300499,2022-04-27,5.5,2,12:40:00,Apostichopus californicus,33
BMSC16,Faber Islets,48.89070129,-125.300499,2022-04-27,5.5,2,12:40:00,Cancer productus,1
BMSC16,Faber Islets,48.89070129,-125.300499,2022-04-27,5.5,2,12:40:00,Ceratostoma foliatum,37
BMSC16,Faber Islets,48.89070129,-125.300499,2022-04-27,5.5,2,12:40:00,Crassadoma gigantea,8
BMSC16,Faber Islets,48.89070129,-125.300499,2022-04-27,5.5,2,12:40:00,Decapoda spp.,2
BMSC16,Faber Islets,48.89070129,-125.300499,2022-04-27,5.5,2,12:40:00,Dermasterias imbricata,9
BMSC16,Faber Islets,48.89070129,-125.300499,2022-04-27,5.5,2,12:40:00,Diodora aspera,2
BMSC16,Faber Islets,48.89070129,-125.300499,2022-04-27,5.5,2,12:40:00,Doris montereyensis,1
BMSC16,Faber Islets,48.89070129,-125.300499,2022-04-27,5.5,2,12:40:00,Evasterias troschelii,1
BMSC16,Faber Islets,48.89070129,-125.300499,2022-04-27,5.5,2,12:40:00,Glebocarcinus oregonensis,1
BMSC16,Faber Islets,48.89070129,-125.300499,2022-04-27,5.5,2,12:40:00,Haliotis kamtschatkana,40
BMSC16,Faber Islets,48.89070129,-125.300499,2022-04-27,5.5,2,12:40:00,Hermissenda crassicornis,4
BMSC16,Faber Islets,48.89070129,-125.300499,2022-04-27,5.5,2,12:40:00,Mesocentrotus franciscanus,714
BMSC16,Faber Islets,48.89070129,-125.300499,2022-04-27,5.5,2,12:40:00,Orthasterias koehleri,19
BMSC16,Faber Islets,48.89070129,-125.300499,2022-04-27,5.5,2,12:40:00,Patiria miniata,190
BMSC16,Faber Islets,48.89070129,-125.300499,2022-04-27,5.5,2,12:40:00,Pisaster ochraceus,2
BMSC16,Faber Islets,48.89070129,-125.300499,2022-04-27,5.5,2,12:40:00,Pomaulax gibberosus,173
BMSC16,Faber Islets,48.89070129,-125.300499,2022-04-27,5.5,2,12:40:00,Pugettia producta,2
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2021-05-05,5,3,12:45:00,Acmaea mitra,9
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2021-05-05,5,3,12:45:00,Apostichopus californicus,4
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2021-05-05,5,3,12:45:00,Ceratostoma foliatum,25
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2021-05-05,5,3,12:45:00,Crassadoma gigantea,3
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2021-05-05,5,3,12:45:00,Decapoda spp.,20
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2021-05-05,5,3,12:45:00,Diaulula sandiegensis,2
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2021-05-05,5,3,12:45:00,Diodora aspera,1
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2021-05-05,5,3,12:45:00,Haliotis kamtschatkana,3
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2021-05-05,5,3,12:45:00,Lottia scutum,1
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2021-05-05,5,3,12:45:00,Mesocentrotus franciscanus,232
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2021-05-05,5,3,12:45:00,Montereina nobilis,1
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2021-05-05,5,3,12:45:00,Orthasterias koehleri,4
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2021-05-05,5,3,12:45:00,Patiria miniata,169
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2021-05-05,5,3,12:45:00,Pisaster ochraceus,7
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2021-05-05,5,3,12:45:00,Pomaulax gibberosus,186
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2021-05-05,5,3,12:45:00,Pugettia producta,1
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2022-04-27,5,2,10:40:00,Acmaea mitra,1
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2022-04-27,5,2,10:40:00,Apostichopus californicus,42
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2022-04-27,5,2,10:40:00,Ceratostoma foliatum,27
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2022-04-27,5,2,10:40:00,Crassadoma gigantea,15
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2022-04-27,5,2,10:40:00,Decapoda spp.,11
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2022-04-27,5,2,10:40:00,Dermasterias imbricata,3
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2022-04-27,5,2,10:40:00,Diodora aspera,1
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2022-04-27,5,2,10:40:00,Dirona albolineata,1
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2022-04-27,5,2,10:40:00,Dirona pellucida,1
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2022-04-27,5,2,10:40:00,Doris montereyensis,3
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2022-04-27,5,2,10:40:00,Glebocarcinus oregonensis,1
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2022-04-27,5,2,10:40:00,Haliotis kamtschatkana,13
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2022-04-27,5,2,10:40:00,Hermissenda crassicornis,5
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2022-04-27,5,2,10:40:00,Mesocentrotus franciscanus,297
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2022-04-27,5,2,10:40:00,Patiria miniata,197
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2022-04-27,5,2,10:40:00,Pisaster ochraceus,16
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2022-04-27,5,2,10:40:00,Pomaulax gibberosus,138
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2022-04-27,5,2,10:40:00,Pugettia producta,2
BMSC17,Wouwer Channel,48.86548233,-125.3614807,2022-04-27,5,2,10:40:00,Scyra acutifrons,4
BMSC18,Eussen Rock,48.91161728,-125.2670364,2021-05-05,7.5,4,14:45:00,Acmaea mitra,4
BMSC18,Eussen Rock,48.91161728,-125.2670364,2021-05-05,7.5,4,14:45:00,Apostichopus californicus,82
BMSC18,Eussen Rock,48.91161728,-125.2670364,2021-05-05,7.5,4,14:45:00,Cadlina modesta,1
BMSC18,Eussen Rock,48.91161728,-125.2670364,2021-05-05,7.5,4,14:45:00,Cancer productus,2
BMSC18,Eussen Rock,48.91161728,-125.2670364,2021-05-05,7.5,4,14:45:00,Ceratostoma foliatum,1
BMSC18,Eussen Rock,48.91161728,-125.2670364,2021-05-05,7.5,4,14:45:00,Crassadoma gigantea,40
BMSC18,Eussen Rock,48.91161728,-125.2670364,2021-05-05,7.5,4,14:45:00,Decapoda spp.,7
BMSC18,Eussen Rock,48.91161728,-125.2670364,2021-05-05,7.5,4,14:45:00,Dermasterias imbricata,27
BMSC18,Eussen Rock,48.91161728,-125.2670364,2021-05-05,7.5,4,14:45:00,Diaulula odonoghuei,1
BMSC18,Eussen Rock,48.91161728,-125.2670364,2021-05-05,7.5,4,14:45:00,Diaulula sandiegensis,1
BMSC18,Eussen Rock,48.91161728,-125.2670364,2021-05-05,7.5,4,14:45:00,Diodora aspera,45
BMSC18,Eussen Rock,48.91161728,-125.2670364,2021-05-05,7.5,4,14:45:00,Doris montereyensis,2
BMSC18,Eussen Rock,48.91161728,-125.2670364,2021-05-05,7.5,4,14:45:00,Evasterias troschelii,2
BMSC18,Eussen Rock,48.91161728,-125.2670364,2021-05-05,7.5,4,14:45:00,Haliotis kamtschatkana,4
BMSC18,Eussen Rock,48.91161728,-125.2670364,2021-05-05,7.5,4,14:45:00,Henricia leviuscula,5
BMSC18,Eussen Rock,48.91161728,-125.2670364,2021-05-05,7.5,4,14:45:00,Lottia scutum,8
BMSC18,Eussen Rock,48.91161728,-125.2670364,2021-05-05,7.5,4,14:45:00,Mesocentrotus franciscanus,187
BMSC18,Eussen Rock,48.91161728,-125.2670364,2021-05-05,7.5,4,14:45:00,Orthasterias koehleri,4
BMSC18,Eussen Rock,48.91161728,-125.2670364,2021-05-05,7.5,4,14:45:00,Patiria miniata,1
BMSC18,Eussen Rock,48.91161728,-125.2670364,2021-05-05,7.5,4,14:45:00,Pomaulax gibberosus,35
BMSC18,Eussen Rock,48.91161728,-125.2670364,2021-05-05,7.5,4,14:45:00,Romaleon antennarium,1
BMSC18,Eussen Rock,48.91161728,-125.2670364,2021-05-05,7.5,4,14:45:00,Scyra acutifrons,6
BMSC18,Eussen Rock,48.91161728,-125.2670364,2022-04-27,7.5,2,14:40:00,Acmaea mitra,9
BMSC18,Eussen Rock,48.91161728,-125.2670364,2022-04-27,7.5,2,14:40:00,Apostichopus californicus,53
BMSC18,Eussen Rock,48.91161728,-125.2670364,2022-04-27,7.5,2,14:40:00,Cadlina modesta,1
BMSC18,Eussen Rock,48.91161728,-125.2670364,2022-04-27,7.5,2,14:40:00,Ceratostoma foliatum,25
BMSC18,Eussen Rock,48.91161728,-125.2670364,2022-04-27,7.5,2,14:40:00,Crassadoma gigantea,69
BMSC18,Eussen Rock,48.91161728,-125.2670364,2022-04-27,7.5,2,14:40:00,Decapoda spp.,1
BMSC18,Eussen Rock,48.91161728,-125.2670364,2022-04-27,7.5,2,14:40:00,Dermasterias imbricata,23
BMSC18,Eussen Rock,48.91161728,-125.2670364,2022-04-27,7.5,2,14:40:00,Diaulula odonoghuei,1
BMSC18,Eussen Rock,48.91161728,-125.2670364,2022-04-27,7.5,2,14:40:00,Diaulula sandiegensis,2
BMSC18,Eussen Rock,48.91161728,-125.2670364,2022-04-27,7.5,2,14:40:00,Diodora aspera,43
BMSC18,Eussen Rock,48.91161728,-125.2670364,2022-04-27,7.5,2,14:40:00,Doris montereyensis,1
BMSC18,Eussen Rock,48.91161728,-125.2670364,2022-04-27,7.5,2,14:40:00,Doris odhneri,1
BMSC18,Eussen Rock,48.91161728,-125.2670364,2022-04-27,7.5,2,14:40:00,Evasterias troschelii,2
BMSC18,Eussen Rock,48.91161728,-125.2670364,2022-04-27,7.5,2,14:40:00,Haliotis kamtschatkana,28
BMSC18,Eussen Rock,48.91161728,-125.2670364,2022-04-27,7.5,2,14:40:00,Henricia spp.,4
BMSC18,Eussen Rock,48.91161728,-125.2670364,2022-04-27,7.5,2,14:40:00,Mesocentrotus franciscanus,92
BMSC18,Eussen Rock,48.91161728,-125.2670364,2022-04-27,7.5,2,14:40:00,Orthasterias koehleri,7
BMSC18,Eussen Rock,48.91161728,-125.2670364,2022-04-27,7.5,2,14:40:00,Patiria miniata,4
BMSC18,Eussen Rock,48.91161728,-125.2670364,2022-04-27,7.5,2,14:40:00,Pomaulax gibberosus,49
BMSC18,Eussen Rock,48.91161728,-125.2670364,2022-04-27,7.5,2,14:40:00,Scyra acutifrons,4
BMSC18,Eussen Rock,48.91161728,-125.2670364,2022-04-27,7.5,2,14:40:00,Tritonia festiva,3
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2021-05-06,8,2,10:40:00,Acanthodoris hudsoni,3
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2021-05-06,8,2,10:40:00,Acmaea mitra,34
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2021-05-06,8,2,10:40:00,Apostichopus californicus,21
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2021-05-06,8,2,10:40:00,Ceratostoma foliatum,7
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2021-05-06,8,2,10:40:00,Crassadoma gigantea,5
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2021-05-06,8,2,10:40:00,Decapoda spp.,28
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2021-05-06,8,2,10:40:00,Dermasterias imbricata,14
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2021-05-06,8,2,10:40:00,Diodora aspera,1
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2021-05-06,8,2,10:40:00,Dirona albolineata,1
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2021-05-06,8,2,10:40:00,Haliotis kamtschatkana,21
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2021-05-06,8,2,10:40:00,Henricia leviuscula,3
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2021-05-06,8,2,10:40:00,Hermissenda crassicornis,1
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2021-05-06,8,2,10:40:00,Lottia scutum,2
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2021-05-06,8,2,10:40:00,Mesocentrotus franciscanus,571
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2021-05-06,8,2,10:40:00,Montereina nobilis,2
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2021-05-06,8,2,10:40:00,Orthasterias koehleri,13
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2021-05-06,8,2,10:40:00,Patiria miniata,9
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2021-05-06,8,2,10:40:00,Pisaster ochraceus,36
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2021-05-06,8,2,10:40:00,Pomaulax gibberosus,1
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2021-05-06,8,2,10:40:00,Pycnopodia helianthoides,2
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2021-05-06,8,2,10:40:00,Scyra acutifrons,1
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2021-05-06,8,2,10:40:00,Strongylocentrotus purpuratus,33
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2022-04-29,8,3,09:45:00,Acmaea mitra,33
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2022-04-29,8,3,09:45:00,Apostichopus californicus,18
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2022-04-29,8,3,09:45:00,Ceratostoma foliatum,40
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2022-04-29,8,3,09:45:00,Crassadoma gigantea,6
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2022-04-29,8,3,09:45:00,Decapoda spp.,27
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2022-04-29,8,3,09:45:00,Dermasterias imbricata,25
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2022-04-29,8,3,09:45:00,Diaulula sandiegensis,3
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2022-04-29,8,3,09:45:00,Diodora aspera,8
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2022-04-29,8,3,09:45:00,Doris montereyensis,3
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2022-04-29,8,3,09:45:00,Doris odhneri,2
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2022-04-29,8,3,09:45:00,Haliotis kamtschatkana,15
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2022-04-29,8,3,09:45:00,Henricia leviuscula,1
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2022-04-29,8,3,09:45:00,Henricia pumila,2
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2022-04-29,8,3,09:45:00,Mediaster aequalis,1
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2022-04-29,8,3,09:45:00,Mesocentrotus franciscanus,327
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2022-04-29,8,3,09:45:00,Orthasterias koehleri,5
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2022-04-29,8,3,09:45:00,Patiria miniata,17
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2022-04-29,8,3,09:45:00,Pisaster ochraceus,34
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2022-04-29,8,3,09:45:00,Pomaulax gibberosus,1
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2022-04-29,8,3,09:45:00,Scyra acutifrons,1
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2022-04-29,8,3,09:45:00,Strongylocentrotus purpuratus,25
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2023-05-10,6.5,2,10:15:00,Acmaea mitra,22
BMSC19,Ed King SW Pyramid,48.82860184,-125.2212982,2023-05-10,6.5,2,10:15:00,Apostichopus californicus,23
